Spark creation time,Data read time,Query time,Number of executors
25.358384609222412,0.3918187618255615,13.851568698883057,4
21.77887988090515,0.35568809509277344,12.389492511749268,4
24.050819158554077,0.33891987800598145,14.551772594451904,4
26.808237075805664,0.45272302627563477,13.639735698699951,4
25.556347131729126,0.4592127799987793,14.692050457000732,4
