Spark creation time,Data read time,Query time,Number of executors
25.904353857040405,23.867491960525513,0.37929320335388184,4
34.98886561393738,22.82024312019348,0.3835921287536621,4
23.85076594352722,22.64961862564087,0.3989219665527344,4
24.812578678131104,24.370701789855957,0.4307713508605957,4
24.136432886123657,22.482778072357178,0.372941255569458,4
